page,row_index,code,kana,lat,lon,lat_dd,lon_dd
83,1807,OBMAP,オブマップ,362235.59N,1395006.94E,36.376552778,139.835261111
83,1808,OBMEL,オブメル,343218.22N,1345112.12E,34.538394444,134.853366667
83,1809,OBOKE,オーボケ,340053.91N,1335517.46E,34.014975000,133.921516667
83,1810,ODENN,オデン,344737.11N,1382520.25E,34.793641667,138.422291667
83,1811,ODERI,オデリ,443900.00N,1451520.00E,44.650000000,145.255555556
83,1812,ODODA,オドダ,244908.21N,1412459.02E,24.818947222,141.416394444
83,1813,OGABA,オガバ,342317.34N,1350845.81E,34.388150000,135.146058333
83,1814,OGAKI,オガキ,351807.28N,1363736.54E,35.302022222,136.626816667
83,1815,OGEKO,オジェコ,355123.10N,1352215.28E,35.856416667,135.370911111
83,1816,OGILA,オギラ,343712.59N,1363323.25E,34.620163889,136.556458333
83,1817,OGISO,オギソ,355627.40N,1374521.53E,35.940944444,137.755980556
83,1818,OGITU,オギツ,363831.73N,1404022.82E,36.642147222,140.673005556
83,1819,OGOJO,オゴジョ,320101.48N,1304237.57E,32.017077778,130.710436111
84,1820,OGORI,オゴリ,331639.96N,1302544.64E,33.277766667,130.429066667
84,1821,OGUNI,オグニ,331238.60N,1305236.54E,33.210722222,130.876816667
84,1822,OHANA,オハナ,372607.49N,1372538.76E,37.435413889,137.427433333
84,1823,OHASA,オーアサ,341051.19N,1343153.12E,34.180886111,134.531422222
84,1824,OHCHA,オーチャ,344225.96N,1382716.61E,34.707211111,138.454613889
84,1825,OHDAI,オーダイ,343059.54N,1361904.51E,34.516538889,136.317919444
84,1826,OHEDO,オーエド,354523.40N,1394838.60E,35.756500000,139.810722222
84,1827,OHGIE,オギ,331952.92N,1301041.70E,33.331366667,130.178250000
84,1828,OHKAM,オーカム,430906.47N,1412758.82E,43.151797222,141.466338889
84,1829,OHKOK,オーコク,330021.86N,1301314.38E,33.006072222,130.220661111
84,1830,OHMAR,オーマー,411833.99N,1405915.62E,41.309441667,140.987672222
84,1831,OHNNO,オーノ,355328.29N,1363803.40E,35.891191667,136.634277778
84,1832,OHRIN,オーリン,404945.91N,1405100.82E,40.829419444,140.850227778
84,1833,OHSHU,オウシュー,402611.35N,1410902.87E,40.436486111,141.150797222
84,1834,OHSYU,オーシュウ,380923.40N,1410128.91E,38.156500000,141.024697222
84,1835,OICHI,オイチ,313712.84N,1304725.75E,31.620233333,130.790486111
84,1836,OIDON,オイドン,315500.23N,1303024.92E,31.916730556,130.506922222
84,1837,OJARI,オジャリ,330912.37N,1393756.80E,33.153436111,139.632444444
84,1838,OKEBA,オケバ,430040.24N,1412732.82E,43.011177778,141.459116667
84,1839,OKEMI,オケミ,302659.27N,1303455.18E,30.449797222,130.581994444
84,1840,OKESA,オケサ,380214.58N,1383544.37E,38.037383333,138.595658333
84,1841,,オキ,361036.27N,1331922.16E,36.176741667,133.322822222
85,1842,OKINI,オーキニ,345058.41N,1354518.51E,34.849558333,135.755141667
85,1843,OKINO,オキノ,334844.46N,1302717.18E,33.812350000,130.454772222
85,1844,OKITU,オキツ,330547.45N,1331731.45E,33.096513889,133.292069444
85,1845,OKTOL,オクトル,415638.33N,1410413.29E,41.943980556,141.070358333
85,1846,OKUJI,オクジ,364615.90N,1402100.16E,36.771083333,140.350044444
85,1847,OKUMA,オクマ,264016.98N,1280219.13E,26.671383333,128.038647222
85,1848,OKUNI,オークニ,352412.59N,1323743.79E,35.403497222,132.628830556
85,1849,OLBER,オルバー,354827.67N,1383945.23E,35.807686111,138.662563889
85,1850,OLBUG,オルバグ,332807.48N,1341243.86E,33.468744444,134.212183333
85,1851,OLDIV,オルディブ,354738.00N,1415508.00E,35.793888889,141.918888889
85,1852,OLDUP,オールダップ,300731.48N,1352032.36E,30.125411111,135.342322222
85,1853,OLDUS,オルダス,432703.67N,1432629.09E,43.451019444,143.441413889
85,1854,OLGAM,オルガム,334011.29N,1294612.22E,33.669802778,129.770061111
85,1855,OLIVE,オリーブ,344517.65N,1342700.24E,34.754902778,134.450066667
85,1856,OLKAP,オルカップ,391718.38N,1390820.05E,39.288438889,139.138902778
85,1857,OLKED,オルケッド,345251.48N,1361133.71E,34.880966667,136.192697222
85,1858,OLKIL,オルキル,341051.41N,1345250.96E,34.180947222,134.880822222
85,1859,OLKUN,オルクン,383508.56N,1412640.28E,38.585711111,141.444522222
85,1860,OLMAN,オルマン,265933.96N,1283243.95E,26.992766667,128.545541667
85,1861,OLMOK,オルモク,431335.55N,1415825.35E,43.226541667,141.973708333
85,1862,OLNAS,オルナス,404509.40N,1433817.05E,40.752611111,143.638069444
85,1863,OLNOK,オルノック,343102.11N,1353023.86E,34.517252778,135.506627778
85,1864,OLNUX,オルナックス,334856.62N,1293824.98E,33.815727778,129.640272222
85,1865,OLPOL,オルポル,425348.26N,1413900.48E,42.896738889,141.650133333
85,1866,OLSAK,オルサック,292239.98N,1315525.83E,29.377772222,131.923841667
86,1867,OLSAS,オルサス,344828.25N,1395625.47E,34.807847222,139.940408333
86,1868,OLSEG,オルセグ,344800.09N,1413535.57E,34.800025000,141.593213889
86,1869,OLSER,オルサー,302036.50N,1295755.70E,30.343472222,129.965472222
86,1870,OLSIM,オルシム,433251.72N,1432055.30E,43.547700000,143.348694444
86,1871,OLSIT,オルシット,334419.70N,1295455.92E,33.738805556,129.915533333
86,1872,OLSOP,オルソップ,353104.66N,1344729.27E,35.517961111,134.791463889
86,1873,OLSOX,オルソックス,403807.29N,1414115.98E,40.635358333,141.687772222
86,1874,OLSUB,オルサブ,331326.85N,1295910.47E,33.224125000,129.986241667
86,1875,OLSUT,オルサット,431718.31N,1410844.42E,43.288419444,141.145672222
86,1876,OLTAX,オルタックス,361411.51N,1381928.67E,36.236530556,138.324630556
86,1877,OLTEN,オルテン,431002.63N,1440735.49E,43.167397222,144.126525000
86,1878,OLTIB,オルティブ,283057.74N,1294534.44E,28.516038889,129.759566667
86,1879,OLTIG,オルティグ,335922.23N,1344253.55E,33.989508333,134.714875000
86,1880,OLTOM,オルトム,350134.26N,1372741.68E,35.026183333,137.461577778
86,1881,OLTUN,オルタン,342729.25N,1312514.51E,34.458125000,131.420697222
86,1882,OLVAL,オルバル,260411.00N,1272441.30E,26.069722222,127.411472222
86,1883,OLVAN,オルヴァン,351214.13N,1410111.31E,35.203925000,141.019808333
86,1884,OLVEK,オルベック,344111.00N,1421339.00E,34.686388889,142.227500000
86,1885,OLVIN,オルビン,332853.51N,1293223.32E,33.481530556,129.539811111
86,1886,OLYMP,オリンプ,430358.70N,1410953.35E,43.066305556,141.164819444
86,1887,OMBIP,オムビップ,344519.54N,1343417.39E,34.755427778,134.571497222
86,1888,OMBOX,オムボックス,331005.17N,1394045.30E,33.168102778,139.679250000
86,1889,OMDUK,オムダック,340607.42N,1293057.35E,34.102061111,129.515930556
86,1890,OMDUX,オムダックス,425410.87N,1442216.79E,42.903019444,144.371330556
86,1891,OMGAX,オムガックス,333717.86N,1294123.11E,33.621627778,129.689752778
86,1892,OMGEK,オムゲック,343631.27N,1350711.48E,34.608686111,135.119855556
87,1893,OMGIK,オムギク,344541.04N,1430632.29E,34.761400000,143.108969444
87,1894,OMGOL,オムゴル,403504.05N,1431722.43E,40.584458333,143.289563889
87,1895,OMGOR,オムゴー,340920.30N,1343854.39E,34.155638889,134.648441667
87,1896,OMITT,オミット,361521.72N,1402647.31E,36.256033333,140.446475000
87,1897,OMIYA,オーミヤ,355505.96N,1393548.54E,35.918322222,139.596816667
87,1898,OMKAT,オムカット,333312.03N,1321837.34E,33.553341667,132.310372222
87,1899,OMKOS,オムコス,394911.19N,1411018.76E,39.819775000,141.171877778
87,1900,OMLAK,オムラック,341431.77N,1292248.63E,34.242158333,129.380175000
87,1901,OMLET,オムレット,210000.00N,1425924.00E,21.000000000,142.990000000
87,1902,OMOCK,オモック,243631.66N,1242447.35E,24.608794444,124.413152778
87,1903,OMOGO,オモゴ,334049.70N,1331233.12E,33.680472222,133.209200000
87,1904,OMOTO,オモト,485942.00N,1600042.00E,48.995000000,160.011666667
87,1905,OMUSU,オムス,311744.88N,1314421.79E,31.295800000,131.739386111
87,1906,OMUTA,オームタ,330332.20N,1302701.41E,33.058944444,130.450391667
87,1907,ONAGA,オナガ,431412.87N,1440523.46E,43.236908333,144.089850000
87,1908,ONASU,オナス,345253.46N,1405514.19E,34.881516667,140.920608333
87,1909,ONBAS,オンバス,341316.01N,1390306.88E,34.221113889,139.051911111
87,1910,ONDOC,オンドック,341233.77N,1323319.91E,34.209380556,132.555530556
87,1911,ONEGU,オネグ,343614.20N,1352014.20E,34.603944444,135.337277778
87,1912,ONEMU,オネム,414422.15N,1481302.67E,41.739486111,148.217408333
87,1913,ONGHA,オンガ,334719.34N,1304712.88E,33.788705556,130.786911111
87,1914,ONIKU,オニク,321142.09N,1263916.92E,32.195025000,126.654700000
87,1915,ONISO,オニソ,430103.37N,1442825.27E,43.017602778,144.473686111
87,1916,ONMAE,オンマエ,343722.73N,1382158.18E,34.622980556,138.366161111
87,1917,ONOPA,オノパ,343030.32N,1334704.27E,34.508422222,133.784519444
88,1918,ONOSO,オノーソ,361843.11N,1361638.28E,36.311975000,136.277300000
88,1919,ONSKE,オンスケ,303722.93N,1303853.06E,30.623036111,130.648072222
88,1920,ONUMA,オヌマ,371755.00N,1395528.00E,37.298611111,139.924444444
88,1921,ONUMI,オヌミー,430648.54N,1424512.29E,43.113483333,142.753413889
88,1922,OOITA,オーイタ,331313.24N,1314211.70E,33.220344444,131.703250000
88,1923,OPANO,オパノ,425845.91N,1413807.48E,42.979419444,141.635411111
88,1924,OPARU,オパル,343201.53N,1352147.47E,34.533758333,135.363186111
88,1925,OPELI,オペリ,355736.26N,1433118.17E,35.960072222,143.521713889
88,1926,OPERA,オペラ,352950.11N,1324236.94E,35.497252778,132.710261111
88,1927,OPETA,オペタ,344232.63N,1391940.33E,34.709063889,139.327869444
88,1928,OPPAR,オッパー,352215.69N,1394404.44E,35.371025000,139.734566667
88,1929,OPPOH,オポー,380808.39N,1391816.28E,38.135663889,139.304522222
88,1930,OPULO,オプロ,453151.37N,1534312.02E,45.530936111,153.720005556
88,1931,ORAMO,オラモ,323519.29N,1310845.15E,32.588691667,131.145875000
88,1932,ORIBE,オリベ,353352.67N,1365417.12E,35.564630556,136.904755556
88,1933,ORION,オリオン,242926.13N,1241910.28E,24.490591667,124.319522222
88,1934,ORISU,オーリス,452757.54N,1410350.48E,45.465983333,141.064022222
88,1935,ORKID,オーキッド,375647.96N,1405000.51E,37.946655556,140.833475000
88,1936,OROGU,オログ,354347.17N,1393344.90E,35.729769444,139.562472222
88,1937,ORORI,オロリー,381403.97N,1404636.65E,38.234436111,140.776847222
88,1938,ORUDA,オルダ,353133.10N,1332129.10E,35.525861111,133.358083333
88,1939,ORUMU,オルム,395715.58N,1403518.85E,39.954327778,140.588569444
88,1940,ORVIL,オービル,350242.61N,1364540.05E,35.045169444,136.761125000
88,1941,OSAMU,オサム,341817.59N,1352600.36E,34.304886111,135.433433333
88,1942,OSBED,オズベッド,332526.81N,1332047.07E,33.424113889,133.346408333
89,1943,OSETO,オーセト,325037.00N,1293746.89E,32.843611111,129.629691667
89,1944,,オオシマ,344244.11N,1392450.46E,34.712252778,139.414016667
89,1945,OSIRO,オシロ,245957.71N,1261037.13E,24.999363889,126.176980556
89,1946,OSNIT,オスニット,343611.20N,1352239.80E,34.603111111,135.377722222
89,1947,OSOBA,オソバ,435228.85N,1421435.54E,43.874680556,142.243205556
89,1948,OSOPO,オソポ,371832.21N,1425623.99E,37.308947222,142.939997222
89,1949,OSOPU,オソップ,414913.71N,1403652.98E,41.820475000,140.614716667
89,1950,OSPAN,オスパン,355346.43N,1383549.00E,35.896230556,138.596944444
89,1951,OSPEL,オスペル,350903.61N,1321523.86E,35.151002778,132.256627778
89,1952,OSPIB,オスピブ,434628.51N,1442055.90E,43.774586111,144.348861111
89,1953,OSPOX,オスポックス,434406.65N,1441041.60E,43.735180556,144.178222222
89,1954,OSRIX,オスリックス,343731.47N,1344639.13E,34.625408333,134.777536111
89,1955,OSROB,オスローブ,425537.19N,1432233.77E,42.926997222,143.376047222
89,1956,OSRUV,オスラブ,332714.61N,1343145.88E,33.454058333,134.529411111
89,1957,OSTEP,オステップ,330831.81N,1302632.06E,33.142169444,130.442238889
89,1958,OSTIG,オスティグ,362307.05N,1393420.07E,36.385291667,139.572241667
89,1959,OSTOD,オストッド,330520.08N,1353726.67E,33.088911111,135.624075000
89,1960,OSTUK,オスタック,334936.34N,1294803.81E,33.826761111,129.801058333
89,1961,OTABE,オタベ,343928.94N,1354539.82E,34.658038889,135.761061111
89,1962,OTAKI,オタキ,344411.18N,1402053.70E,34.736438889,140.348250000
89,1963,OTARI,オタリ,364724.72N,1380534.96E,36.790200000,138.093044444
89,1964,OTAXA,オタクサ,330952.35N,1295648.16E,33.164541667,129.946711111
89,1965,OTBAB,オトバブ,340318.04N,1334813.52E,34.055011111,133.803755556
89,1966,OTBON,オトボン,342039.18N,1350713.68E,34.344216667,135.120466667
89,1967,OTGET,オトゲット,431550.01N,1441108.07E,43.263891667,144.185575000
90,1968,OTKEV,オトケブ,340613.11N,1344218.48E,34.103641667,134.705133333
90,1969,OTLIB,オトリブ,333429.63N,1351508.55E,33.574897222,135.252375000
90,1970,OTOME,オトメ,400012.87N,1394645.79E,40.003575000,139.779386111
90,1971,OTOWA,オトワ,331454.70N,1355252.75E,33.248527778,135.881319444
90,1972,OVKIM,オブキム,350631.32N,1380637.43E,35.108700000,138.110397222
90,1973,OVMAX,オブマックス,353007.47N,1355358.75E,35.502075000,135.899652778
90,1974,OVMUK,オブマク,334317.27N,1333906.62E,33.721463889,133.651838889
90,1975,OVNAD,オブナッド,335447.61N,1340740.34E,33.913225000,134.127872222
90,1976,OVNON,オブノン,271055.78N,1282120.57E,27.182161111,128.355713889
90,1977,OVRES,オブレス,360851.88N,1360745.05E,36.147744444,136.129180556
90,1978,OVSID,オブシッド,315719.23N,1303942.90E,31.955341667,130.661916667
90,1979,OVSOS,オブソス,361554.55N,1340517.53E,36.265152778,134.088202778
90,1980,OVSUN,オブサン,331355.09N,1370548.63E,33.231969444,137.096841667
90,1981,OWARA,オワラ,363607.70N,1370349.71E,36.602138889,137.063808333
90,1982,OWARI,オワリ,352106.20N,1365857.86E,35.351722222,136.982738889
90,1983,OWLET,オウレット,374622.96N,1402747.14E,37.773044444,140.463094444
90,1984,OYABE,オヤベ,363618.35N,1364512.98E,36.605097222,136.753605556
90,1985,OYAMA,オヤマ,340415.75N,1393340.64E,34.071041667,139.561288889
90,1986,OYODO,オーヨド,315340.52N,1314134.32E,31.894588889,131.692866667
90,1987,OYSTR,オイスター,341949.69N,1322443.51E,34.330469444,132.412086111
90,1988,OZORA,オーゾラ,432908.24N,1441153.19E,43.485622222,144.198108333
91,1989,PABBA,パバ,370011.57N,1435946.88E,37.003213889,143.996355556
91,1990,PABLO,パブロ,344705.07N,1410309.59E,34.784741667,141.052663889
91,1991,PADDY,パディ,331305.58N,1301015.67E,33.218216667,130.171019444
91,1992,PADLE,パドル,343155.54N,1392642.07E,34.532094444,139.445019444
91,1993,PADMO,パドモ,421852.37N,1441532.30E,42.314547222,144.258972222
91,1994,PADOC,パドック,332858.38N,1345950.00E,33.482883333,134.997222222
91,1995,PAGOT,パゴット,354039.63N,1402139.44E,35.677675000,140.360955556
91,1996,PAINA,パイナ,244301.06N,1251417.42E,24.716961111,125.238172222
91,1997,PAKDO,パクド,210000.00N,1374918.00E,21.000000000,137.821666667
91,1998,PAKMU,パクム,320400.71N,1313524.44E,32.066863889,131.590122222
91,1999,PALPA,パルパ,391951.68N,1411248.23E,39.331022222,141.213397222
91,2000,PALSI,パルシ,430338.77N,1413135.58E,43.060769444,141.526550000
91,2001,PALVA,パルバ,403208.21N,1431301.53E,40.535613889,143.217091667
91,2002,PAMVI,パンヴィ,341223.77N,1385648.15E,34.206602778,138.946708333
91,2003,PANAP,パナップ,243240.46N,1244551.44E,24.544572222,124.764288889
91,2004,PANAS,パナス,344709.76N,1354352.54E,34.786044444,135.731261111
91,2005,PANCH,パンチ,331121.25N,1340517.64E,33.189236111,134.088233333
91,2006,PANDA,パンダ,333409.14N,1352517.18E,33.569205556,135.421438889
91,2007,PANKE,パンケ,445527.52N,1415918.36E,44.924311111,141.988433333
91,2008,PANRI,パンリ,303027.38N,1303044.52E,30.507605556,130.512366667
91,2009,PANSY,パンジ,400014.03N,1411912.27E,40.003897222,141.320075000
91,2010,PAPNA,パプナ,363721.74N,1380122.92E,36.622705556,138.023033333
91,2011,PARCO,パルコ,261829.95N,1273753.38E,26.308319444,127.631494444
91,2012,PARTY,パーティー,261542.55N,1273743.62E,26.261819444,127.628783333
91,2013,PASPI,パスピ,414352.89N,1405722.40E,41.731358333,140.956222222
92,2014,PASRO,パスロ,481644.39N,1604052.73E,48.278997222,160.681313889
92,2015,PASSO,パッソ,345730.84N,1363126.52E,34.958566667,136.524033333
92,2016,PATRA,パトラ,415041.06N,1403046.85E,41.844738889,140.513013889
92,2017,PATRO,パトロ,332159.79N,1314522.27E,33.366608333,131.756186111
92,2018,PAULO,パウロ,273012.52N,1285708.30E,27.503477778,128.952305556
92,2019,PAVGA,パブガ,340310.91N,1293310.27E,34.053030556,129.552852778
92,2020,PAYAO,パヤオ,251644.96N,1260632.88E,25.279155556,126.109133333
92,2021,PAZUU,パズー,242908.99N,1243226.97E,24.485830556,124.540825000
92,2022,PEAKS,ピークス,352507.15N,1404352.65E,35.418652778,140.731291667
92,2023,PEARL,パール,331456.92N,1293707.88E,33.249144444,129.618855556
92,2024,PEARS,ペアーズ,353253.76N,1340157.23E,35.548266667,134.032563889
92,2025,PEBLA,ペブラ,274557.86N,1290711.32E,27.766072222,129.119811111
92,2026,PEDLA,ペドラ,344203.69N,1405420.46E,34.701025000,140.905683333
92,2027,PEGAS,ペガス,355126.30N,1403302.13E,35.857305556,140.550591667
92,2028,PEGDO,ペグド,343702.83N,1350149.31E,34.617452778,135.030363889
92,2029,PEGLU,ペグル,343248.19N,1325045.55E,34.546719444,132.845986111
92,2030,PEKAN,ピーカン,315248.28N,1313427.02E,31.880077778,131.574172222
92,2031,PEONY,ピオニ,395026.08N,1405000.44E,39.840577778,140.833455556
92,2032,PEPAR,ペパー,354643.30N,1344932.25E,35.778694444,134.825625000
92,2033,PEPOS,ペポス,354302.54N,1324348.09E,35.717372222,132.730025000
92,2034,PERID,ペリッド,380944.80N,1410749.43E,38.162444444,141.130397222
92,2035,PERSE,パース,320038.07N,1304649.22E,32.010575000,130.780338889
92,2036,PHLOX,フロックス,354556.60N,1402246.08E,35.765722222,140.379466667
92,2037,PIASS,ピアス,351018.24N,1365454.99E,35.171733333,136.915275000
92,2038,PIBAM,ピバム,425443.27N,1442145.22E,42.912019444,144.362561111
92,2039,PIDAM,ピダム,335807.40N,1301600.11E,33.968722222,130.266697222
92,2040,PIDOD,ピドッド,334708.68N,1352623.94E,33.785744444,135.439983333
92,2041,PIGAP,ピギャップ,354721.16N,1381900.99E,35.789211111,138.316941667
92,2042,PIGOK,ピゴック,351854.32N,1395555.63E,35.315088889,139.932119444
93,2043,PINEN,ピネン,425614.81N,1440656.16E,42.937447222,144.115600000
93,2044,PINNE,パイニー,274918.96N,1290526.46E,27.821933333,129.090683333
93,2045,PINZA,ピンザ,244419.54N,1251008.52E,24.738761111,125.169033333
93,2046,PIONE,ピオーネ,344016.96N,1340054.47E,34.671377778,134.015130556
93,2047,PIPED,ピペッド,331505.57N,1304616.71E,33.251547222,130.771308333
93,2048,PIPER,パイパー,350958.28N,1394541.96E,35.166188889,139.761655556
93,2049,PIPIK,ピピック,340936.12N,1441840.22E,34.160033333,144.311172222
93,2050,PIPOL,ピポル,434707.65N,1441034.77E,43.785458333,144.176325000
93,2051,PIPPU,ピップ,435255.96N,1422342.88E,43.882211111,142.395244444
93,2052,PIXIE,ピクシー,343526.43N,1365230.63E,34.590675000,136.875175000
